HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE1,RASSE1_MISCHLING,RASSE2,RASSE2_MISCHLING,RASSENTYP,GEBURTSJAHR_HUND,GESCHLECHT_HUND,HUNDEFARBE
145897,51-60,w,8,83,Bologneser,,Malteser,,K,2018,w,hellbraun
145897,51-60,w,8,83,Bologneser,,Malteser,,K,2018,w,weiss/braun
145884,31-40,w,8,83,Yorkshire Terrier,,,,K,2008,m,braun/schwarz
145689,71-80,w,8,83,Border Collie,Mischling,,,I,2017,w,schwarz/weiss
115066,41-50,w,8,83,Parson Russell Terrier,,,,K,2012,m,tricolor
80618,71-80,w,8,83,Irish Terrier,,,,I,2005,w,rot
115065,41-50,w,8,83,Chow Chow,,,,I,2019,w,zimt
114565,21-30,w,8,83,Labrador Retriever,,Schäfer,,I,2016,m,weiss
114565,21-30,w,8,83,Mops,Mischling,,,K,2010,w,beige
114538,51-60,w,8,83,Golden Retriever,,,,I,2012,m,creme
144404,31-40,m,8,83,Chihuahua,,,,K,2018,w,lilac
113865,71-80,m,8,83,Weimaraner,,,,I,2012,m,silbergrau
144230,51-60,m,8,83,Grosspudel,,,,I,2017,w,weiss
113709,41-50,m,8,83,English Cocker Spaniel,,,,K,2012,m,schwarz
144010,51-60,w,8,83,Mischling klein,,,,K,2018,m,beige
143930,51-60,w,8,83,Mischling klein,,,,K,2018,m,blue merle/weiss
143465,31-40,m,8,83,Golden Retriever,,,,I,2018,w,weiss/braun
112423,31-40,m,8,83,Cocker Spaniel,,,,K,2006,m,dreifarbig
143131,51-60,w,8,83,Mops,,,,K,2016,m,beige
143131,51-60,w,8,83,Mops,,,,K,2014,m,beige
143059,31-40,w,8,83,Französische Bulldogge,,,,K,2014,m,rot/beige
142499,61-70,w,8,83,Mischling klein,Mischling,,,K,2018,w,choco
142119,21-30,w,8,83,Zwergspitz,,,,K,2018,m,weiss
111185,61-70,w,8,83,Boston Terrier,,,,K,2012,m,schwarz/braun gestromt
89168,61-70,w,8,83,Lagotto Romagnolo,,,,I,2006,m,braun
111038,61-70,w,8,83,Mischling gross,,,,I,2011,w,black/tan
111036,51-60,w,8,83,Lagotto Romagnolo,,,,I,2012,m,braun
64727,51-60,m,8,83,Appenzeller Sennenhund,,Border Collie,,I,2016,m,tricolor
89076,61-70,w,8,83,Flat Coated Retriever,,,,I,2021,m,schwarz
81619,61-70,w,8,83,Berger de Picardie,,,,I,2010,w,fauve
62389,71-80,m,8,83,Boxer,,,,I,2014,w,gestromt
139945,41-50,m,8,83,Mischling klein,,,,K,2016,w,weiss/orange
139731,41-50,w,8,83,Bayerischer Gebirgsschweisshund,,,,I,2013,m,hirschrot
139513,41-50,w,8,83,Entlebucher Sennenhund,,,,I,2017,w,tricolor
138690,31-40,m,8,83,Rhodesian Ridgeback,,,,I,2017,w,rotblond
138252,31-40,w,8,83,Beagle,,,,K,2011,m,tricolor
138252,31-40,w,8,83,Beagle,,,,K,2013,w,tricolor
83721,51-60,w,8,83,Toy Pudel,,Cocker Spaniel,,K,2020,m,apricot
107390,61-70,m,8,83,Yorkshire Terrier,,,,K,2011,m,blue/tan
106514,51-60,w,8,83,Australian Shepherd,,Pudel,,I,2011,m,blue/merle
106020,61-70,w,8,83,Mittelpudel,,,,K,2010,w,silber
137059,41-50,m,8,83,Malteser,,,,K,2013,w,weiss
105938,21-30,m,8,83,Mischling gross,,,,I,2012,w,tricolor
105692,61-70,w,8,83,Langhaardackel,,,,K,2010,m,rotbraun
136801,31-40,w,8,83,Cavalier King Charles Spaniel,,,,K,2017,w,black/tan
136701,21-30,w,8,83,Holländischer Schäfer,,,,I,2013,w,braun/schwarz
136330,31-40,w,8,83,Parson Russell Terrier,,,,K,2016,w,rot/weiss
105547,51-60,w,8,83,Dachshund,,,,K,2010,m,black/tan
136323,51-60,w,8,83,Border Terrier,,,,K,2007,w,rot
105547,51-60,w,8,83,Afghanischer Windhund,,,,I,2017,w,brindle
83531,51-60,w,8,83,Mischling gross,,,,I,2018,w,hellbraun
83523,51-60,w,8,83,Perro de Agua Espanol,,,,I,2019,m,weiss/braun
105176,61-70,w,8,83,Cairn Terrier,,,,K,2010,w,creme
135580,21-30,w,8,83,Zwergspitz,,,,K,2016,w,orange
81397,61-70,w,8,83,Bearded Collie,,,,I,2015,m,braun/weiss
88183,61-70,w,8,83,Yorkshire Terrier,,,,K,2016,m,schwarz/braun
104214,61-70,m,8,83,Welsh Corgi,,,,K,2015,m,rot/weiss
87957,71-80,w,8,83,Riesenschnauzer,,,,I,2013,w,schwarz
102119,51-60,w,8,83,Mischling klein,,,,K,2011,w,tricolor
101370,41-50,w,8,83,Chihuahua,Mischling,,,K,2005,w,schwarz
83126,61-70,w,8,83,Mischling gross,,,,I,2013,m,beige/schwarz
131138,41-50,m,8,83,Havaneser,,,,K,2016,w,braun/weiss
130957,41-50,w,8,83,Chihuahua,,,,K,2007,m,grau/weiss
100343,51-60,w,8,83,Gordon Setter,,,,I,2009,m,black/tan
100194,61-70,m,8,83,Pyrenäenberghund,,,,I,2020,m,weiss/braun
81153,51-60,w,8,83,Airedale Terrier,,,,I,2013,w,black/tan
100194,61-70,m,8,83,Pyrenäenberghund,,,,I,2017,w,weiss/braun
100168,51-60,m,8,83,Grosspudel,,,,I,2020,m,schwarz
128456,51-60,w,8,83,Mischling klein,,,,K,2004,w,beige
99850,41-50,w,8,83,Berner Sennenhund,,,,I,2020,w,tricolor
99850,41-50,w,8,83,Podenco,,,,I,2013,m,weiss/braun
128163,51-60,w,8,83,Bolonka Zwetna,,,,K,2015,w,schwarz/beige
156836,21-30,w,8,83,Magyar Viszla,,,,I,2020,m,semmelgelb
156783,21-30,w,8,83,Siberian Husky,,Kleinspitz,,I,2020,m,tricolor
81064,71-80,w,8,83,Labrador Retriever,,,,I,2009,w,braun
82751,81-90,m,8,83,Pudel,,,,K,2009,w,black/tan
156595,21-30,m,8,83,Labrador Retriever,,,,I,2017,w,gelb
156590,51-60,w,8,83,Dachshund,,,,K,2020,w,braun
127451,61-70,m,8,83,Labrador Retriever,,,,I,2015,m,choco
127451,61-70,m,8,83,Labrador Retriever,,,,I,2016,m,choco
156493,31-40,w,8,83,Golden Retriever,,,,I,2020,w,golden
127340,51-60,w,8,83,Mischling klein,,,,K,2014,w,schwarz
99271,41-50,w,8,83,Golden Retriever,Mischling,,,I,2020,m,schwarz/braun
156141,21-30,m,8,83,Weimaraner,,,,I,2020,m,grau/braun
99157,61-70,w,9,91,Jack Russel Terrier,,,,K,2006,m,schwarz/weiss
126462,41-50,m,9,91,Französische Bulldogge,,,,K,2015,w,weiss
155893,31-40,w,9,91,Zwergpudel,,,,K,2020,w,black/tan
126386,51-60,w,9,91,Zwergpudel,,,,K,2014,w,schwarz
126260,41-50,w,9,91,Mischling gross,,,,I,2019,w,blondfarben
126253,41-50,m,9,91,Dachshund,,,,K,2015,m,schwarz/rot
99047,21-30,w,9,91,Chihuahua,,,,K,2007,m,schwarz/weiss
155681,31-40,w,9,91,Jack Russel Terrier,,,,K,2020,m,tricolor
155629,51-60,m,9,91,Lagotto Romagnolo,,,,I,2020,m,braun
155587,31-40,w,9,91,Dachshund,,,,K,2020,w,saufarben
155457,51-60,w,9,91,Mischling gross,,Segugio italiano,,I,2015,w,schwarz/gold
125809,81-90,w,9,91,Canaan Dog,,,,I,2018,w,creme
155451,11-20,m,9,91,Labrador Retriever,,,,I,2020,w,gold/weiss
155417,21-30,w,9,91,Zwergspitz,,,,K,2020,m,weiss
86722,71-80,w,9,91,Mischling klein,,,,K,2012,w,hellbraun/weiss
155174,51-60,m,9,91,Mischling gross,,,,I,2009,w,hellbraun
125379,51-60,w,9,91,Zwergpudel,,,,K,2013,w,schwarz
125379,51-60,w,9,91,Zwergpudel,,,,K,2002,m,schwarz/weiss
154916,41-50,w,9,91,Podenco,,,,I,2019,w,zimt
154874,31-40,w,9,91,Mischling gross,,,,I,2020,m,weiss/schwarz/braun
154786,41-50,m,9,91,English Cocker Spaniel,,,,K,2020,m,rot
154777,21-30,m,9,91,Welsh Corgi Pembroke,,,,K,2020,m,weiss/rot
125031,31-40,w,9,91,Chihuahua,,,,K,2014,w,weiss/schwarz
154704,21-30,w,9,91,Zwergpudel,,,,K,2020,w,schwarz
124911,31-40,w,9,91,Französische Bulldogge,,,,K,2013,w,rot
154604,31-40,m,9,91,Islandhund,,,,K,2019,m,rot/weiss
124770,31-40,m,9,91,Yorkshire Terrier,,,,K,2010,m,schwarz/braun
154508,31-40,m,9,91,Schweizer Sennenhund,,,,I,2020,m,schwarz/braun
154449,51-60,m,9,91,Maremmen-Abruzzen-Schäferhund,,,,I,2012,w,weiss
124672,41-50,w,9,91,Malteser,,,,K,2014,m,weiss
154409,61-70,w,9,91,Malteser,,,,K,2020,m,weiss
154379,41-50,w,9,91,Border Collie,,,,I,2020,m,rot/weiss
154364,61-70,m,9,91,Yorkshire Terrier,Mischling,,,K,2020,m,tricolor
154349,41-50,m,9,91,Border Collie,Mischling,,,I,2019,w,weiss/schwarz
154338,31-40,w,9,91,Labrador Retriever,,,,I,2020,w,blondfarben
154306,41-50,w,9,91,Dachshund,Mischling,,,K,2020,m,dunkelbraun
154202,31-40,w,9,91,Französische Bulldogge,,,,K,2020,m,brindle
97135,51-60,w,9,91,Boston Terrier,,,,K,2009,w,schwarz/weiss
82510,61-70,w,9,91,West Highland White Terrier,,,,K,2009,m,weiss
154149,61-70,w,9,91,Mischling klein,,,,K,2014,m,schwarz/weiss
86309,71-80,m,9,91,Transylvanischer Laufhund,,,,I,2009,w,gelb
154082,51-60,m,9,91,Französische Bulldogge,,,,K,2020,w,blue/tan
154034,71-80,m,9,91,Mischling gross,,,,I,2020,w,schwarz/braun
153964,31-40,w,9,91,Zwergspitz,,,,K,2020,w,orange
96522,41-50,m,9,91,Terrier,Mischling,,,K,2014,m,beige
153919,31-40,w,9,91,Deutscher Schäfer,,,,I,2019,m,schwarz/braun
96469,31-40,w,9,91,Mischling gross,,,,I,2014,m,schwarz/braun
123783,51-60,m,9,91,Mischling klein,,,,K,2014,m,weiss/braun
96452,31-40,w,9,91,Deutscher Kleinspitz,,,,K,2010,w,weiss
96452,31-40,w,9,91,Deutscher Kleinspitz,,,,K,2009,w,braun
153770,31-40,w,9,91,Jack Russel Terrier,,,,K,2020,m,tricolor
86198,61-70,m,9,91,Jack Russel Terrier,Mischling,,,K,2020,w,weiss/beige
153770,31-40,w,9,91,Deutscher Boxer,,,,I,2020,m,gestromt
153607,31-40,w,9,91,Perro Sin Pelo Del Perú klein,,,,K,2020,m,schwarz
153585,31-40,w,9,91,Galgo Espanol,,,,I,2018,m,braun gestromt
153581,41-50,m,9,91,Boston Terrier,,,,K,2020,w,schwarz/weiss
123452,51-60,w,9,91,Mischling gross,,,,I,2014,w,hellbraun
153531,31-40,w,9,91,Beagle,,,,K,2020,m,tricolor
153515,21-30,w,9,91,Chihuahua,,,,K,2015,w,tricolor
123222,41-50,m,9,91,Pudel,,Deutsch Drahthaar,,I,2012,w,weiss/beige
153390,41-50,w,9,91,Mischling gross,,,,I,2018,w,braun
153365,31-40,w,9,91,Labrador Retriever,,,,I,2020,w,schwarz
153310,41-50,w,9,91,Malteser,,,,K,2012,m,weiss
123077,61-70,m,9,91,Yorkshire Terrier,,,,K,2011,m,beige/schwarz
153281,31-40,m,9,91,Labrador Retriever,,,,I,2020,m,schwarz
153236,51-60,w,9,91,Jack Russel Terrier,,,,K,2019,m,weiss/braun
153150,41-50,m,9,91,Französische Bulldogge,,,,K,2020,m,black/tan
153134,31-40,w,9,91,Mischling klein,,,,K,2020,m,tricolor
153094,21-30,w,9,91,Yorkshire Terrier,,,,K,2016,w,schwarz/braun
152986,21-30,w,9,91,Französische Bulldogge,,,,K,1992,m,schwarz/braun
95103,61-70,w,9,91,Deutscher Pinscher,,,,I,2008,w,schwarz/rot
152874,41-50,m,9,91,Malteser,,,,K,2011,m,weiss
152861,31-40,w,9,91,English Cocker Spaniel,,,,K,2017,m,orange
122760,21-30,w,9,91,Yorkshire Terrier,,,,K,2012,m,black/tan
122745,31-40,w,9,91,Malteser,,,,K,2010,m,weiss
94942,61-70,w,9,91,Malteser,,,,K,2008,w,weiss
152731,31-40,w,9,91,Zwergschnauzer,,,,K,2020,m,pfeffer/salz
152562,21-30,w,9,91,Siberian Husky,,Zwergspitz,,I,2020,w,schwarz
85842,61-70,w,9,91,Epagneul,,,,I,2017,m,braun/weiss
94735,41-50,w,9,91,Schäfer,,,,I,2013,m,braun/schwarz
152394,31-40,w,9,91,Französische Bulldogge,,,,K,2019,m,blau
152391,51-60,w,9,91,English Cocker Spaniel,,,,K,2011,w,blauschimmel
152391,51-60,w,9,91,English Cocker Spaniel,,,,K,2011,w,blauschimmel
122313,21-30,w,9,91,Chihuahua,,,,K,2014,m,weiss
152306,51-60,m,9,91,Mischling klein,,,,K,2010,m,weiss
122268,41-50,w,9,91,Mischling klein,,,,K,2010,w,schwarz
152234,31-40,w,9,91,Mischling klein,,,,K,2017,w,schwarz/weiss
152209,31-40,w,9,91,Labrador Retriever,,,,I,2019,w,schwarz
94493,31-40,w,9,91,Yorkshire Terrier,,,,K,2007,m,schwarz/grau
152184,61-70,w,9,91,Mischling gross,,,,I,2018,w,beige
152082,61-70,m,9,91,Schäfer,,Golden Retriever,,I,2018,m,gelb/weiss
4135,41-50,w,9,91,Mischling klein,,,,K,2016,w,schwarz
85760,61-70,w,9,91,Mischling gross,,,,I,2016,m,gestromt
152054,21-30,w,9,91,Mischling gross,,,,I,2019,w,braun/weiss
122038,31-40,m,9,91,Pudel,,,,K,2011,m,braun
152052,41-50,w,9,91,Mischling gross,,,,I,2016,w,braun/rot
152013,31-40,m,9,91,Mischling gross,,,,I,2019,m,braun/weiss
80847,71-80,m,9,91,Beagle,,,,K,2006,w,tricolor
151970,71-80,m,9,91,Mischling gross,,,,I,2007,w,schwarz/braun
121979,61-70,w,9,91,Mops,,,,K,2013,w,braun/schwarz
121937,31-40,w,9,91,Yorkshire Terrier,,,,K,2017,w,red merle
151879,41-50,w,9,91,Mischling gross,,,,I,2019,m,weiss
121937,31-40,w,9,91,Yorkshire Terrier,,,,K,2020,m,schwarz
121937,31-40,w,9,91,Yorkshire Terrier,,,,K,2013,m,braun/schwarz
151770,51-60,m,9,91,Lagotto Romagnolo,,,,I,2019,w,braun
151749,51-60,m,9,91,Mischling gross,,,,I,2006,w,braun/schwarz
151722,61-70,m,9,91,Pudel,,,,K,2009,m,goldbraun
151692,61-70,w,9,91,Dachshund,Mischling,,,K,2005,m,hellbraun
151691,31-40,w,9,91,Pomeranian,,,,K,2019,w,orange
93676,51-60,w,9,91,Golden Retriever,,,,I,2008,w,golden
151487,31-40,w,9,91,Jack Russel Terrier,,,,K,2016,m,tricolor
93527,61-70,w,9,91,Mops,,,,K,2008,w,beige/schwarz
151149,31-40,w,9,91,Boston Terrier,,,,K,2017,m,rot
151122,51-60,m,9,91,Französische Bulldogge,,,,K,2014,m,fawn
93393,51-60,m,9,91,Malteser,,,,K,2012,m,weiss
121222,31-40,w,9,91,Chihuahua,,,,K,2008,w,grau
151078,41-50,w,9,91,Polnische Bracke,,Berner Sennenhund,,I,2019,w,tricolor
93358,71-80,m,9,91,Jack Russel Terrier,,,,K,2007,m,tricolor
85640,71-80,m,9,91,Labrador Retriever,Mischling,,,I,2011,w,tricolor
150951,31-40,w,9,91,Französische Bulldogge,,,,K,2013,w,gestromt
150720,31-40,m,9,91,Kleiner Münsterländer,,,,I,2019,m,braun/weiss
150612,31-40,m,9,91,Mischling,,Deutscher Schäferhund,,I,2006,m,beige
120469,51-60,w,9,91,Malinois,,,,I,2018,w,schwarz
150017,31-40,m,9,91,Labrador Retriever,,Pudel,,I,2020,m,apricot
120141,21-30,w,9,91,Yorkshire Terrier,,,,K,2013,m,schwarz/beige
149659,21-30,w,9,91,Chihuahua,,,,K,2017,w,tricolor
92426,61-70,w,9,91,Holländischer Schäfer,,,,I,2016,w,gestromt
80755,71-80,w,9,91,West Highland White Terrier,,,,K,2012,w,weiss
82113,51-60,w,9,91,Chihuahua,,Französische Bulldogge,,K,2017,w,schwarz/weiss
82112,71-80,m,9,91,Cocker Spaniel,,,,K,2016,w,rot
82110,61-70,w,9,91,Mittelschnauzer,,,,I,2020,m,pfeffer/salz
149003,31-40,w,9,91,Pomeranian,,,,K,2018,w,orange
148911,51-60,w,9,91,Mischling klein,,,,K,2012,w,weiss/grau
148870,31-40,w,9,91,Mischling klein,,,,K,2018,m,braun/schwarz
119008,31-40,w,9,91,Appenzeller Sennenhund,Mischling,,,I,2011,w,tricolor
148610,31-40,m,9,91,Perro de Agua Espanol,,,,I,2019,m,braun
148610,31-40,m,9,91,Zwergspitz,,,,K,2017,m,creme
118902,51-60,w,9,91,Jack Russel Terrier,,,,K,2013,w,tricolor
118676,41-50,w,9,91,Pinscher,,,,K,2013,m,schwarz/braun
148315,31-40,w,9,91,Labrador Retriever,,,,I,2019,w,blondfarben
91016,71-80,w,9,91,Jack Russel Terrier,,,,K,2007,m,tricolor
118221,31-40,m,9,91,Französische Bulldogge,,,,K,2013,m,weiss/blau
118218,21-30,w,9,91,Jack Russel Terrier,,,,K,2013,m,tricolor
147952,51-60,w,9,91,Französische Bulldogge,,,,K,2018,w,braun
118203,61-70,w,9,91,Bolonka Zwetna,,,,K,2013,w,braun/weiss
118182,41-50,m,9,91,Mischling gross,,,,I,2009,w,beige
147925,71-80,w,9,91,Magyar Viszla,,,,I,2013,w,gelb
147804,31-40,w,9,91,Mischling gross,,,,I,2019,w,hellbraun
147629,41-50,m,9,91,Lagotto Romagnolo,,,,I,2019,m,rot/braun
85017,71-80,w,9,91,Yorkshire Terrier,,,,K,2019,m,tricolor
147530,41-50,w,9,91,Mischling gross,,,,I,2020,m,tricolor
81916,51-60,w,9,91,Spinone,Mischling,,,I,2019,m,weiss
81916,51-60,w,9,91,Labrador Retriever,,,,I,2008,m,schwarz
147072,21-30,w,9,91,Chihuahua,Mischling,,,K,2009,m,weiss
147064,41-50,w,9,91,Bolonka Zwetna,,,,K,2019,m,braun
90358,31-40,w,9,91,Chihuahua,,,,K,2013,w,silber/weiss
117218,71-80,m,9,91,Kromfohrländer,,,,I,2013,m,weiss/braun
146785,51-60,w,9,91,Mischling klein,,,,K,2019,m,fawn
90181,71-80,w,9,91,Mischling gross,,,,I,2015,w,schwarz/braun
146665,31-40,m,9,91,West Highland White Terrier,,,,K,2005,m,weiss
116954,31-40,w,9,91,Mischling klein,,,,K,2008,m,braun
146486,61-70,w,9,91,English Cocker Spaniel,,,,K,2019,w,rot
90047,41-50,m,9,91,Mischling gross,,,,I,2010,w,schwarz/weiss
116741,51-60,m,9,91,Pinscher,,,,K,2013,m,schwarz
146307,21-30,w,9,91,Mischling gross,,,,I,2015,w,golden
146222,31-40,w,9,91,Chihuahua,,,,K,2018,m,gold/weiss
89717,41-50,w,9,91,Zwergpudel,,,,K,2016,m,weiss
146082,21-30,w,9,91,Französische Bulldogge,,,,K,2014,w,schwarz
146038,31-40,w,9,91,Shih Tzu,,,,K,2018,w,tricolor
89685,31-40,w,9,91,Chihuahua,,,,K,2020,w,schwarz
115813,71-80,m,9,91,Yorkshire Terrier,,,,K,2015,m,blue/tan
84714,61-70,w,9,91,Labrador Retriever,,,,I,2014,w,braun
84701,51-60,w,9,91,Mops,,,,K,2010,m,beige
145772,21-30,m,9,91,Zwergspitz,,,,K,2017,m,creme
89651,31-40,w,9,91,Chihuahua,,,,K,2004,w,braun
145675,31-40,w,9,91,Border Collie,,Appenzeller Sennenhund,,I,2018,m,tricolor
115387,61-70,w,9,91,Jack Russel Terrier,,,,K,2012,w,weiss/braun
89623,51-60,m,9,91,Zwergspitz,,Pomeranian,,K,2010,w,orange
80628,71-80,m,9,91,Labrador Retriever,,,,I,2016,w,schwarz
145239,21-30,w,9,91,Chihuahua,,,,K,2016,m,beige
145133,21-30,w,9,91,Mischling gross,,,,I,2018,m,braun
145133,21-30,w,9,91,Galgo Espanol,,,,I,2014,m,schwarz
145038,31-40,m,9,91,Mischling gross,,,,I,2017,w,braun/weiss
144983,31-40,m,9,91,English Springer Spaniel,,,,I,2018,m,schwarz/weiss
144690,41-50,w,9,91,Mischling klein,,,,K,2018,w,schwarz
89520,51-60,w,9,91,Mischling klein,,,,K,2008,w,braun
144319,41-50,w,9,91,Mischling klein,,,,K,2016,m,braun
144289,51-60,w,9,91,Pomeranian,,,,K,2018,m,grau
144149,41-50,m,9,91,Pudel,,Mops,,K,2011,m,schwarz
143771,31-40,w,9,91,Malteser,,,,K,2018,m,weiss
143662,21-30,w,9,91,Golden Retriever,,,,I,2018,m,creme
143531,41-50,w,9,91,Labrador Retriever,,,,I,2018,m,schwarz
143502,21-30,m,9,91,Labrador Retriever,,Collie,,I,2018,w,schwarz
89358,41-50,w,9,91,Jack Russel Terrier,,,,K,2006,w,tricolor
89358,41-50,w,9,91,Mischling klein,,,,K,2009,w,grau
143277,31-40,m,9,91,Havaneser,,,,K,2018,w,braun
80545,51-60,m,9,91,Border Terrier,,,,K,2010,w,red grizzle
143236,31-40,w,9,91,Pomeranian,,Zwergspitz,,K,2015,w,schwarz
89313,31-40,w,9,91,Border Collie,Mischling,,,I,2006,w,tricolor
142765,31-40,w,9,91,Zwergschnauzer,,,,K,2018,m,weiss
142567,31-40,w,9,91,Labrador Retriever,,,,I,2018,m,braun
142500,31-40,w,9,91,Zwergschnauzer,,,,K,2018,m,grau/weiss
111670,71-80,m,9,91,Scottish Terrier,,,,K,2012,m,schwarz
111598,31-40,w,9,91,English Cocker Spaniel,,,,K,2020,m,schoko
142094,61-70,w,9,91,Collie,,,,I,2017,w,sable
141990,41-50,w,9,91,Mischling klein,,,,K,2007,w,braun/grau
89207,61-70,w,9,91,Pinscher,Mischling,,,K,2005,w,hellbraun
141783,31-40,m,9,91,English Cocker Spaniel,,,,K,2018,m,rot
141638,61-70,w,9,91,Border Collie,Mischling,,,I,2017,w,schwarz/weiss
141573,31-40,w,9,91,Boston Terrier,,,,K,2017,m,schwarz/weiss
141542,41-50,w,9,91,Französische Bulldogge,,,,K,2017,m,grau
4281,61-70,w,9,91,Chihuahua,,,,K,2014,m,schwarz/weiss
141392,41-50,w,9,91,Französische Bulldogge,,,,K,2017,w,fawn
141121,71-80,w,9,91,Mischling gross,,,,I,2017,m,schwarz/braun
110373,61-70,w,9,91,Labrador Retriever,,,,I,2010,m,schwarz
141034,71-80,m,9,91,Jack Russel Terrier,,,,K,2017,w,schwarz/weiss
80416,51-60,w,9,91,Labrador,,,,I,2016,m,schwarz
141031,31-40,w,9,91,Mischling gross,,,,I,2017,m,schwarz/braun
84033,81-90,w,9,91,Pudel,,Pekingese,,K,2011,w,beige/schwarz
89083,71-80,w,9,91,Mischling klein,,,,K,2007,w,weiss/schwarz
84031,71-80,w,9,91,Bolonka Zwetna,,,,K,2010,m,braun
110104,71-80,m,9,91,English Cocker Spaniel,,,,K,2012,w,blauschimmel
140807,31-40,w,9,91,Chihuahua,,,,K,2012,w,wildfarbig
89023,71-80,w,9,91,Tibet Terrier,,,,K,2009,w,tricolor
83957,51-60,w,9,91,Golden Retriever,,,,I,2020,w,blondfarben
83950,71-80,m,9,91,Mischling gross,,,,I,2017,w,braun
140534,31-40,w,9,91,Labrador Retriever,,,,I,2016,w,choco
83944,51-60,w,9,91,Mischling gross,,,,I,2019,w,braun schwarz gestromt
83941,61-70,m,9,91,Labrador Retriever,Mischling,,,I,2010,m,schwarz/weiss
109251,61-70,w,9,91,Collie,,,,I,2017,w,sable/white
109251,61-70,w,9,91,Collie,,,,I,2008,m,gold/sable
109251,61-70,w,9,91,Collie,,,,I,2008,w,blue/merle
83934,71-80,w,9,91,Beagle,,Mops,,K,2011,m,hellbraun
83925,41-50,w,9,91,Tervueren,,,,I,2012,w,grau/schwarz
88924,71-80,m,9,91,Mischling klein,,,,K,2006,m,tricolor
139878,41-50,w,9,91,Pekingese,,,,K,2014,w,braun
139377,21-30,w,9,91,Zwergspitz,,Pomeranian,,K,2017,w,sable
139351,61-70,m,9,91,Jack Russel Terrier,,,,K,2017,m,tricolor
108279,41-50,w,9,91,Chihuahua,,,,K,2020,m,black/tan
139034,31-40,w,9,91,Beagle,,,,K,2014,w,tricolor
108116,61-70,w,9,91,Malteser,,,,K,2011,m,weiss
88739,31-40,w,9,91,Labrador Retriever,,,,I,2020,w,grau/silber
108034,41-50,w,9,91,Border Collie,,,,I,2009,w,schwarz/weiss/braun
107996,41-50,m,9,91,Pekingese,,,,K,2011,w,braun
83737,41-50,w,9,91,Beauceron,Mischling,,,I,2017,m,schwarz/weiss/braun
83737,41-50,w,9,91,Mischling klein,,,,K,2008,w,weiss/schwarz/braun
138628,31-40,w,9,91,Mischling gross,,,,I,2017,m,braun/schwarz
138370,51-60,w,9,91,Pudel,,,,K,2015,m,weiss
88689,51-60,w,9,91,Labrador Retriever,,,,I,2020,w,Fox/Red
107607,41-50,w,9,91,Zwergpinscher,,,,K,2014,m,schwarz/rot
107607,41-50,w,9,91,Rhodesian Ridgeback,,,,I,2011,m,red-wheaten
107606,41-50,w,9,91,Zwergpinscher,,Dachshund,,K,2006,m,schwarz/braun
138158,41-50,m,9,91,Beagle,,,,K,2013,w,tricolor
138152,31-40,w,9,91,Mischling klein,,,,K,2014,w,braun/grau
80272,51-60,m,9,91,Foxterrier,,,,K,2017,m,schwarz/weiss
137922,41-50,m,9,91,Chihuahua,,,,K,2016,m,beige/weiss
137918,31-40,w,9,91,Parson Russell Terrier,,,,K,2017,w,tricolor
137875,31-40,m,9,91,Mischling gross,,,,I,2011,m,weiss/beige
106839,31-40,w,9,91,Papillon,,,,K,2004,m,weiss/braun
106826,71-80,w,9,91,Lagotto Romagnolo,,,,I,2011,m,weiss/braun
137678,41-50,w,9,91,Malteser,,,,K,2017,m,weiss
137644,51-60,w,9,91,Zwergpinscher,,,,K,2014,m,braun
106666,31-40,w,9,91,Mops,,,,K,2008,m,schwarz
106607,31-40,w,9,91,Boxer,,Leonberger,,I,2007,m,gestromt
137504,61-70,w,9,91,Malteser,,,,K,2017,w,weiss
83633,61-70,w,9,91,Mischling gross,,,,I,2014,w,schwarz/weiss
137233,41-50,w,9,91,Yorkshire Terrier,,,,K,2013,m,braun/grau
137215,61-70,m,9,91,Dalmatiner,,,,I,2017,w,weiss/schwarz
4281,61-70,w,9,91,Chihuahua,,,,K,2011,w,hellbraun
137055,41-50,m,9,91,Zwergpinscher,,,,K,2013,m,schwarz
136942,51-60,w,9,91,Mittelspitz,,,,K,2012,m,black/tan
136942,51-60,w,9,91,Cairn Terrier,,Bichon Havanais,,K,2019,m,hellbraun
105784,51-60,m,9,91,Border Collie,,,,I,2010,m,tricolor
136804,51-60,m,9,91,Boerboel,Mischling,,,I,2013,m,gestromt
105626,51-60,m,9,91,Chihuahua,,,,K,2013,w,grau
136425,31-40,w,9,91,Continental Bulldog,,,,I,2016,w,braun/weiss
136372,31-40,m,9,91,Chihuahua,,,,K,2014,m,schwarz
88406,41-50,w,9,91,Jack Russel Terrier,,,,K,2005,w,tricolor
105472,31-40,w,9,91,Schäfer,Mischling,,,I,2007,w,braun/schwarz
136225,41-50,w,9,91,Boston Terrier,,,,K,2016,w,dunkel gestromt
105472,31-40,w,9,91,Schäfer,Mischling,,,I,2007,w,beige
136202,51-60,w,9,91,Afghanischer Windhund,,,,I,2011,m,blondfarben
88390,61-70,w,9,91,Bergamasker,,Schäfer,,I,2005,m,schwarz/braun/grau
135945,21-30,w,9,91,Chihuahua,,,,K,2014,w,weiss/creme
88339,71-80,w,9,91,Havaneser,,,,K,2014,m,weiss
88271,51-60,w,9,91,Mischling klein,,,,K,2010,w,beige
